Num_Acc,an,mois,jour,hrmn,lum,agg,int,atm,col,com
201600044209,16,9,15,1730,1,2,1,1,2,427
201600044210,16,9,21,1915,1,2,1,1,6,555
201600044211,16,9,24,1510,1,2,1,1,1,428
201600044212,16,9,26,1830,1,2,1,1,6,197
201600044213,16,9,27,1510,1,2,3,1,3,210
201600044214,16,9,30,1200,1,2,1,1,1,428
201600044215,16,10,3,1500,1,2,1,1,6,197
201600044216,16,10,4,820,1,2,1,1,6,598
201600044217,16,10,5,1705,1,2,1,1,6,197
201600044218,16,10,1,1905,1,2,1,1,2,427
201600044219,16,10,10,1750,1,2,3,8,3,555
201600044220,16,10,11,33,5,2,2,1,3,427
201600044221,16,10,15,2130,3,2,3,1,6,427
201600044222,16,10,17,910,1,2,1,2,3,598
201600044223,16,10,19,1340,1,2,1,1,6,598
201600044224,16,10,22,1320,1,2,1,1,3,598
201600044225,16,10,24,1405,1,2,3,2,5,428
201600044226,16,10,31,1810,5,2,1,1,2,598
201600044227,16,11,2,1300,1,2,1,1,6,427
201600044228,16,11,2,1705,1,2,1,1,6,197
201600044229,16,11,3,905,1,2,3,1,6,598
201600044230,16,11,6,1250,1,2,1,1,2,428
201600044231,16,11,17,1830,2,2,2,1,3,428
201600044232,16,11,21,1800,5,2,1,1,1,555
201600044233,16,11,23,1030,1,2,1,1,2,598
201600044234,16,11,19,1500,1,2,1,1,2,197
201600044235,16,11,30,1235,1,2,1,1,2,197
201600044236,16,12,5,540,5,2,3,1,3,428
201600044237,16,12,7,1740,5,2,1,1,6,555
201600044238,16,12,9,2300,5,2,1,1,2,555
201600044239,16,12,12,1705,2,2,1,2,6,555
201600044240,16,12,14,1105,1,2,1,1,3,427
201600044241,16,12,15,915,1,2,1,1,3,210
201600044242,16,12,15,1815,5,2,3,1,6,197
201600044243,16,12,17,1705,5,2,1,5,1,598
201600044244,16,12,29,20,5,2,3,1,3,598
201600044245,16,12,29,720,2,2,1,1,3,427
201600044246,16,12,26,20,5,2,1,1,3,598
201600044247,16,12,28,1750,5,2,1,1,6,555
201600044248,16,1,2,1830,5,2,1,2,2,252
201600044249,16,1,6,815,2,2,1,2,6,219
201600044250,16,1,6,830,1,2,1,1,2,582
201600044251,16,1,6,1610,1,2,1,8,6,582
201600044252,16,1,7,825,2,2,1,3,6,219
201600044253,16,1,14,1130,1,2,1,1,6,219
201600044254,16,1,15,845,1,2,1,1,3,582
201600044255,16,1,15,805,2,2,1,8,6,60
201600044256,16,1,14,1925,5,2,1,1,6,563
201600044257,16,1,9,1735,1,1,1,1,1,60
201600044258,16,1,19,1855,5,2,1,1,6,51
201600044259,16,1,21,1625,1,2,1,1,6,203
201600044260,16,1,15,2020,5,2,1,1,3,607
201600044261,16,1,5,1724,5,2,1,1,3,51
201600044262,16,1,26,827,1,2,1,2,2,219
201600044263,16,1,28,930,1,2,1,1,2,203
201600044264,16,1,29,1900,5,2,1,2,3,51
201600044265,16,1,30,1837,5,2,1,1,2,252
201600044266,16,1,31,1555,1,2,1,2,4,607
201600044267,16,2,3,1730,1,2,3,2,6,252
201600044268,16,2,4,705,5,2,3,1,1,219
201600044269,16,2,4,845,1,2,1,1,6,426
201600044270,16,2,6,1615,1,2,1,1,6,574
201600044271,16,2,13,1230,1,2,1,8,6,203
201600044272,16,2,14,1230,1,2,6,1,3,607
201600044273,16,2,15,610,5,2,2,1,3,51
201600044274,16,2,15,1805,5,2,1,2,6,607
201600044275,16,2,17,2100,5,2,1,1,4,203
201600044276,16,2,18,2025,5,2,2,8,3,607
201600044277,16,2,25,2045,5,2,4,1,6,582
201600044278,16,2,26,1825,2,2,1,1,6,252
201600044279,16,2,29,1800,1,2,2,1,3,252
201600044280,16,3,3,1110,1,2,2,1,2,607
201600044281,16,3,14,1130,1,2,1,1,1,607
201600044282,16,3,14,1205,1,2,1,1,6,574
201600044283,16,3,17,1535,1,2,3,1,3,219
201600044284,16,3,19,1040,1,2,2,1,5,574
201600044285,16,3,23,1300,1,2,1,1,3,491
201600044286,16,3,29,1650,1,2,2,1,5,252
201600044287,16,3,31,2240,5,2,1,8,6,607
201600044288,16,4,1,703,1,2,1,1,6,210
201600044289,16,4,1,750,2,2,1,1,4,203
201600044290,16,4,4,815,1,2,1,1,3,607
201600044291,16,4,7,1645,1,2,1,1,1,203
201600044292,16,4,14,2030,2,2,1,3,3,491
201600044293,16,4,16,1050,1,2,3,1,3,203
201600044294,16,4,19,1905,1,2,1,1,2,203
201600044295,16,4,21,1530,1,2,3,1,1,203
201600044296,16,4,24,1910,1,2,2,1,3,203
201600044297,16,4,29,1145,1,2,1,1,2,252
201600044298,16,5,1,1630,1,2,1,1,3,60
201600044299,16,5,12,1320,1,2,1,1,3,582
201600044300,16,5,16,1215,1,2,3,1,6,252
201600044301,16,5,19,820,1,2,1,2,1,203
201600044302,16,5,23,1018,1,2,1,3,6,424
201600044303,16,5,25,1525,1,2,6,1,3,219
201600044304,16,5,26,1700,1,2,1,1,4,219
201600044305,16,5,27,1000,1,2,1,1,3,219
201600044306,16,5,27,845,1,2,6,1,3,219
201600044307,16,5,27,1610,1,2,1,1,6,252
201600044308,16,5,27,1740,1,2,3,1,3,219
201600044309,16,5,27,1900,1,2,6,1,3,252
201600044310,16,6,4,2315,5,2,1,2,3,252
201600044311,16,6,7,1020,1,2,1,1,1,582
201600044312,16,6,7,1415,1,2,1,1,2,607
201600044313,16,6,7,1820,1,2,1,1,6,252
201600044314,16,6,8,900,1,2,1,1,3,607
201600044315,16,6,8,1400,1,2,1,1,3,252
201600044316,16,6,10,1135,1,2,1,1,2,424
201600044317,16,6,13,1830,1,2,1,1,2,426
201600044318,16,6,20,945,1,2,1,3,6,219
201600044319,16,6,23,930,1,2,2,1,2,491
201600044320,16,6,26,1420,1,2,1,1,6,219
201600044321,16,7,6,1820,1,2,1,1,6,607
201600044322,16,7,6,1812,1,2,1,1,6,424
201600044323,16,7,18,1930,1,2,2,1,3,607
201600044324,16,7,20,1900,1,2,1,1,6,252
201600044325,16,7,25,1410,1,2,1,1,2,219
201600044326,16,6,27,1715,1,2,1,1,3,426
201600044327,16,7,28,1800,1,2,1,1,3,219
201600044328,16,8,1,2000,1,2,1,1,3,252
201600044329,16,8,2,700,1,2,1,2,3,491
201600044330,16,7,25,1530,1,1,1,1,6,252
201600044331,16,8,15,205,5,2,1,1,6,219
201600044332,16,8,16,1940,1,2,3,1,3,607
201600044333,16,8,18,1755,1,2,1,1,6,574
201600044334,16,8,22,1730,1,2,1,1,6,252
201600044335,16,8,27,2310,5,1,2,1,6,219
201600044336,16,9,5,1715,1,2,1,2,6,219
201600044337,16,9,6,1930,1,2,1,1,1,582
201600044338,16,9,12,1905,1,2,1,1,6,582
201600044339,16,9,17,1725,1,2,2,1,6,607
201600044340,16,9,20,1200,1,2,1,1,6,426
201600044341,16,9,24,1005,1,2,1,1,1,582
201600044342,16,9,24,1125,1,2,1,1,2,219
201600044343,16,9,28,2245,5,2,1,1,4,203
201600044344,16,9,30,650,5,2,1,1,2,424
201600044345,16,10,1,1105,1,2,1,1,3,203
201600044346,16,9,19,2010,5,2,6,1,6,607
201600044347,16,10,2,1600,1,2,1,1,4,252
201600044348,16,10,4,1530,1,2,1,1,1,607
201600044349,16,10,4,1620,1,2,1,1,3,51
201600044350,16,10,5,1645,1,2,1,1,2,203
201600044351,16,10,12,810,1,2,6,1,3,219
201600044352,16,10,19,1640,1,2,2,2,3,607
201600044353,16,10,23,2110,5,2,2,2,6,607
201600044354,16,10,23,1945,5,2,2,3,3,219
201600044355,16,11,2,1815,5,2,1,1,4,203
201600044356,16,11,2,1715,2,2,1,1,1,51
201600044357,16,11,5,1925,3,1,1,8,6,574
201600044358,16,11,13,38,5,2,1,3,6,219
201600044359,16,11,17,920,1,2,1,1,6,203
201600044360,16,11,19,1940,5,2,1,1,3,424
201600044361,16,11,21,1800,5,2,1,1,3,491
201600044362,16,11,28,1015,1,2,1,1,6,607
201600044363,16,12,4,1935,5,2,1,1,6,607
201600044364,16,12,7,1745,5,2,2,1,3,607
201600044365,16,12,5,1405,1,1,4,1,5,252
201600044366,16,12,15,1152,1,2,1,1,6,563
201600044367,16,12,23,1215,1,2,2,1,3,252
201600044368,16,12,27,2034,5,2,1,8,1,582
201600044369,16,12,30,1100,1,2,1,1,1,582
201600044370,16,1,5,650,5,2,1,1,6,19
201600044371,16,1,28,1800,5,2,1,1,1,280
201600044372,16,4,8,2300,5,2,1,1,3,280
201600044373,16,5,17,1420,1,2,1,1,1,88
201600044374,16,7,6,2330,5,2,2,1,6,280
201600044375,16,7,11,1015,1,2,1,1,6,277
201600044376,16,7,29,2215,5,2,2,1,2,280
201600044377,16,8,8,1850,1,2,1,1,6,280
201600044378,16,8,16,130,4,2,1,1,6,277
201600044379,16,10,6,210,3,1,1,1,6,277
201600044380,16,10,14,2110,5,2,1,3,6,280
201600044381,16,12,26,330,5,1,1,2,7,277
201600044382,16,1,2,1910,3,2,1,1,6,424
201600044383,16,2,25,1340,1,2,1,1,6,306
201600044384,16,1,26,1440,1,2,1,1,1,257
201600044385,16,4,11,1735,1,2,2,1,6,306
201600044386,16,1,4,930,1,2,1,1,4,527
201600044387,16,1,11,1445,1,1,1,2,6,527
201600044388,16,1,7,1135,1,1,1,1,4,527
201600044389,16,4,8,809,1,2,1,8,2,527
201600044390,16,7,5,1905,1,1,1,8,2,527
201600044391,16,2,28,1145,1,1,1,1,4,291
201600044392,16,1,1,1315,1,1,1,1,6,527
201600044393,16,9,27,1700,1,2,3,1,3,527
201600044394,16,10,2,1650,1,1,1,1,7,294
201600044395,16,7,29,1310,1,2,1,1,4,527
201600044396,16,1,23,1102,1,1,1,1,7,527
201600044397,16,3,30,1051,1,2,1,8,6,527
201600044398,16,4,22,1415,1,1,1,8,6,527
201600044399,16,2,17,1130,2,1,1,1,7,212
201600044400,16,6,17,250,5,2,1,1,6,527
201600044401,16,2,4,1730,5,1,2,2,2,291
201600044402,16,9,28,1209,1,1,1,1,6,527
201600044403,16,8,24,1315,1,1,3,1,3,527
201600044404,16,6,29,825,1,2,1,1,4,527
201600044405,16,8,29,815,1,1,1,1,2,527
201600044406,16,8,30,1735,1,1,1,1,4,527
201600044407,16,1,8,2237,3,1,1,1,3,539
201600044408,16,1,8,1845,3,2,1,1,6,585
201600044409,16,1,19,217,5,2,1,1,6,268
201600044410,16,1,15,1000,2,2,3,2,1,539
201600044411,16,1,25,1140,1,2,1,1,2,268
201600044412,16,2,5,2136,5,2,1,1,6,268
201600044413,16,2,1,1825,5,2,1,1,6,680
201600044414,16,1,31,2010,5,2,1,2,6,585
201600044415,16,2,11,1900,5,2,1,1,6,268
201600044416,16,2,11,1645,1,2,1,1,6,680
201600044417,16,2,14,1630,1,2,3,1,3,680
201600044418,16,2,1,420,5,2,3,1,5,680
201600044419,16,2,21,2050,5,1,2,1,5,205
201600044420,16,2,22,2355,5,2,1,3,6,268
201600044421,16,2,1,950,1,2,1,1,6,680
201600044422,16,2,28,1725,1,2,1,1,7,268
201600044423,16,2,28,2320,3,1,1,1,3,539
201600044424,16,3,1,915,1,2,1,1,6,268
201600044425,16,3,1,1950,1,2,1,1,6,585
201600044426,16,3,3,1815,1,2,1,1,6,585
201600044427,16,3,8,1145,1,2,1,1,1,680
201600044428,16,3,17,1735,1,2,3,1,5,585
201600044429,16,3,22,2140,5,2,3,1,3,539
201600044430,16,3,24,5,5,2,1,1,6,585
201600044431,16,3,4,1745,1,2,1,1,6,585
201600044432,16,4,6,1700,1,2,1,1,6,268
201600044433,16,4,6,1840,1,1,1,1,4,539
201600044434,16,4,20,1710,1,2,1,1,6,680
201600044435,16,4,25,2045,1,2,1,2,6,585
201600044436,16,4,27,1600,1,2,1,4,2,680
201600044437,16,5,13,2025,1,2,1,1,6,680
201600044438,16,5,17,1125,1,2,1,1,6,268
201600044439,16,5,1,1950,1,2,3,1,6,268
201600044440,16,5,13,1630,1,2,1,2,4,585
201600044441,16,5,26,1350,1,2,1,1,3,680
201600044442,16,5,26,2015,2,2,1,1,6,539
201600044443,16,6,2,215,5,2,3,2,6,585
201600044444,16,6,5,1710,1,2,1,1,6,680
201600044445,16,6,6,2010,1,2,1,1,3,680
201600044446,16,3,23,1430,1,2,1,1,6,585
201600044447,16,6,11,2130,2,2,2,1,1,539
201600044448,16,6,16,2340,5,2,1,1,3,585
201600044449,16,6,17,2150,2,2,2,3,3,268
201600044450,16,6,19,1725,1,2,1,1,6,585
201600044451,16,5,24,825,1,2,1,8,2,585
201600044452,16,6,8,1850,1,2,1,1,1,680
201600044453,16,4,23,1300,1,2,1,1,3,680
201600044454,16,7,8,30,5,2,1,1,1,585
201600044455,16,7,8,1630,1,2,1,1,4,585
201600044456,16,7,11,1835,1,1,1,1,1,680
201600044457,16,7,13,1450,1,2,6,8,3,680
201600044458,16,7,23,2215,5,2,3,1,3,680
201600044459,16,7,23,1645,1,2,1,1,1,539
201600044460,16,7,28,50,5,2,5,1,1,585
201600044461,16,7,27,1740,1,1,1,1,7,539
201600044462,16,8,4,2355,5,2,1,1,6,268
201600044463,16,8,11,915,1,2,1,1,6,268
201600044464,16,8,12,205,5,2,1,1,6,680
201600044465,16,8,14,1732,1,2,1,1,6,585
201600044466,16,8,17,1515,1,2,1,1,3,585
201600044467,16,8,15,1455,1,2,3,1,3,585
201600044468,16,8,17,830,1,2,1,1,2,680
201600044469,16,9,4,1600,1,2,1,1,6,585
201600044470,16,9,7,825,1,2,1,1,6,539
201600044471,16,9,7,1150,1,2,1,1,6,680
201600044472,16,9,7,1750,1,2,1,1,6,585
201600044473,16,9,10,915,1,2,2,1,5,585
201600044474,16,9,10,1444,1,2,2,1,6,268
201600044475,16,9,9,1420,1,2,1,1,4,585
201600044476,16,9,18,125,5,2,1,1,2,585
201600044477,16,9,19,1525,1,2,1,1,6,268
201600044478,16,9,18,2035,5,2,1,1,6,268
201600044479,16,9,24,1900,1,2,1,1,6,680
201600044480,16,9,4,1220,1,2,1,1,6,585
201600044481,16,9,2,1955,1,2,1,1,2,539
201600044482,16,10,5,1630,1,2,1,1,6,585
201600044483,16,10,5,1645,1,2,1,1,6,268
201600044484,16,10,5,2045,5,2,2,1,3,539
201600044485,16,10,10,1310,1,2,1,1,2,268
201600044486,16,10,12,605,5,2,1,1,6,680
201600044487,16,10,17,835,1,2,1,1,1,585
201600044488,16,10,16,1230,1,2,1,1,6,585
201600044489,16,10,13,1630,1,2,1,1,6,680
201600044490,16,10,22,1440,1,2,2,1,3,680
201600044491,16,10,27,1419,1,2,1,1,6,585
201600044492,16,11,3,550,5,2,1,1,6,680
201600044493,16,11,3,1905,5,2,1,1,6,585
201600044494,16,11,5,2250,5,2,3,1,3,585
201600044495,16,11,6,2110,5,2,1,1,6,680
201600044496,16,10,4,1240,1,2,1,1,2,585
201600044497,16,11,10,1840,3,2,1,1,6,585
201600044498,16,11,5,1520,1,2,6,2,7,268
201600044499,16,11,13,45,5,2,6,2,6,680
201600044500,16,11,19,1422,1,2,1,1,3,680
201600044501,16,11,20,1915,5,2,1,2,3,680
201600044502,16,11,21,1735,1,2,1,1,4,680
201600044503,16,11,19,1125,1,2,1,1,5,539
201600044504,16,11,13,2010,5,2,2,1,1,585
201600044505,16,11,29,1410,1,2,1,1,6,585
201600044506,16,11,30,2120,5,2,2,1,3,539
201600044507,16,12,2,2000,3,1,1,1,2,268
201600044508,16,12,6,1155,1,2,1,1,6,585
201600044509,16,12,7,2150,5,2,1,1,7,585
201600044510,16,12,11,1335,1,2,1,1,6,539
201600044511,16,12,13,1720,2,2,1,1,6,585
201600044512,16,12,23,1045,1,2,1,1,6,585
201600044513,16,12,27,1350,1,1,1,1,5,4
201600044514,16,1,6,1140,1,2,9,2,3,4
201600044515,16,12,30,1108,1,2,1,1,3,4
201600044516,16,1,24,430,5,2,1,1,1,4
201600044517,16,2,20,1500,1,2,1,1,4,4
201600044518,16,2,26,115,5,2,2,1,3,4
201600044519,16,2,26,1355,1,2,1,1,1,4
201600044520,16,3,1,550,5,2,3,1,3,4
201600044521,16,3,9,730,1,2,3,1,3,4
201600044522,16,3,29,1318,1,2,1,1,2,4
201600044523,16,4,3,450,5,2,1,1,6,4
201600044524,16,4,3,2205,5,2,2,1,3,4
201600044525,16,4,15,1115,1,2,1,1,5,4
201600044526,16,4,21,1000,1,2,1,1,6,4
201600044527,16,4,29,2220,5,2,1,1,6,4
201600044528,16,5,4,2120,5,2,3,1,3,4
201600044529,16,5,14,300,5,2,9,3,2,4
201600044530,16,5,19,1250,1,2,1,1,1,4
201600044531,16,5,23,1300,1,2,3,6,3,4
201600044532,16,5,24,1100,1,2,1,1,3,4
201600044533,16,6,2,910,1,1,1,1,6,4
201600044534,16,6,5,1630,1,2,3,1,3,4
201600044535,16,6,8,1845,1,1,1,1,3,4
201600044536,16,6,26,240,5,2,6,1,3,4
201600044537,16,6,26,1350,1,2,1,1,5,4
201600044538,16,6,26,410,5,2,1,1,7,4
201600044539,16,6,28,225,5,2,6,1,6,4
201600044540,16,7,8,1430,1,1,1,1,3,4
201600044541,16,7,20,1815,1,2,9,7,6,4
201600044542,16,7,22,1758,1,2,1,1,3,4
201600044543,16,7,26,1011,1,2,1,1,6,4
201600044544,16,7,28,1940,1,2,1,1,6,4
201600044545,16,8,5,1216,1,2,1,1,6,4
201600044546,16,8,25,1950,1,2,1,1,2,4
201600044547,16,8,29,812,1,1,1,1,7,4
201600044548,16,9,7,1225,1,2,1,1,3,4
201600044549,16,10,18,250,5,2,1,1,6,4
201600044550,16,10,25,1809,2,2,1,8,6,4
201600044551,16,11,11,108,5,2,1,1,6,4
201600044552,16,11,16,935,1,2,1,1,4,4
201600044553,16,11,19,2145,5,2,3,1,3,4
201600044554,16,11,22,755,1,2,3,1,3,4
201600044555,16,11,23,450,5,2,1,1,3,4
201600044556,16,9,19,2217,5,2,6,1,6,4
201600044557,16,12,2,435,5,1,1,1,6,4
201600044558,16,12,2,1705,5,2,1,1,3,4
201600044559,16,12,3,1045,1,2,1,1,2,4
201600044560,16,12,3,2135,5,2,2,1,3,4
201600044561,16,12,5,840,1,2,1,1,6,4
201600044562,16,12,9,220,5,2,2,1,3,4
201600044563,16,12,9,1825,5,2,1,1,5,4
201600044564,16,12,11,215,5,1,1,2,7,4
201600044565,16,12,11,910,1,2,2,2,3,4
201600044566,16,12,27,925,1,2,1,1,3,4
201600044567,16,12,14,1540,1,2,1,1,2,4
201600044568,16,12,16,1050,1,2,1,1,6,4
201600044569,16,12,18,2130,5,2,1,1,3,4
201600044570,16,12,21,1415,1,2,1,1,2,4
201600044571,16,12,22,255,5,2,1,1,6,4
201600044572,16,12,17,635,5,2,1,1,3,4
201600044573,16,1,2,45,3,1,1,2,6,294
201600044574,16,1,3,1300,1,1,1,2,6,294
201600044575,16,1,3,2020,5,1,1,1,6,73
201600044576,16,1,4,700,5,1,1,8,2,28
201600044577,16,1,4,1820,3,1,1,1,2,69
201600044578,16,1,6,1800,2,1,1,3,7,495
201600044579,16,1,7,940,1,1,1,3,2,294
201600044580,16,1,7,1000,1,1,1,2,3,17
201600044581,16,1,7,1330,1,1,1,1,6,337
201600044582,16,1,7,1850,1,1,1,1,5,373
201600044583,16,1,8,555,3,1,1,1,3,294
201600044584,16,1,8,900,1,1,1,1,2,17
201600044585,16,1,9,1330,1,1,1,1,4,33
201600044586,16,1,9,1730,3,1,1,1,4,33
201600044587,16,1,10,1519,1,1,1,2,4,258
201600044588,16,1,11,750,3,1,1,2,2,28
201600044589,16,1,11,900,1,1,1,2,4,121
201600044590,16,1,12,1900,3,1,1,1,7,69
201600044591,16,1,10,1550,1,1,1,1,3,69
201600044592,16,1,13,2000,3,1,1,1,3,17
201600044593,16,1,14,915,1,1,1,1,4,438
201600044594,16,1,14,945,1,1,1,2,2,73
201600044595,16,1,15,545,3,1,1,1,2,18
201600044596,16,1,15,1450,1,1,1,1,4,28
201600044597,16,1,15,1840,3,1,1,1,2,18
201600044598,16,1,16,850,1,1,1,1,2,17
201600044599,16,1,17,1820,5,1,1,1,2,17
201600044600,16,1,18,815,1,1,1,1,5,112
201600044601,16,1,18,2020,1,1,1,1,7,450
201600044602,16,1,20,2315,5,1,1,1,6,17
201600044603,16,1,24,500,3,1,1,1,5,79
201600044604,16,1,26,750,3,1,1,1,4,51
201600044605,16,1,26,1006,1,1,1,1,2,169
201600044606,16,1,26,1400,1,1,1,1,2,58
201600044607,16,1,27,1510,1,1,1,1,2,169
201600044608,16,1,28,1635,1,1,1,1,3,28
201600044609,16,1,29,1530,1,1,1,1,3,69
201600044610,16,1,30,630,5,1,1,1,5,17
201600044611,16,1,31,510,2,1,1,1,6,73
201600044612,16,1,31,1010,1,1,1,2,6,373
201600044613,16,1,31,1150,1,1,1,2,6,53
201600044614,16,1,31,1800,3,1,1,1,6,294
201600044615,16,2,1,610,3,1,1,1,7,337
201600044616,16,2,1,810,2,1,1,1,3,28
201600044617,16,2,1,1925,5,1,1,1,3,65
201600044618,16,2,2,1800,5,1,1,2,2,58
201600044619,16,2,2,1910,3,1,1,2,3,28
201600044620,16,2,3,505,3,1,1,1,6,18
201600044621,16,2,4,830,1,1,1,2,3,79
201600044622,16,2,5,1130,1,1,1,2,5,28
201600044623,16,2,7,800,1,1,1,1,6,46
201600044624,16,2,8,1240,1,1,1,1,3,141
201600044625,16,2,8,1300,1,1,1,1,3,146
201600044626,16,2,8,1535,1,1,1,1,4,112
201600044627,16,2,8,1610,1,1,1,8,2,69
201600044628,16,2,8,1930,5,1,1,1,7,69
201600044629,16,2,9,1445,1,1,1,1,7,81
201600044630,16,2,9,1505,1,1,1,6,3,122
201600044631,16,2,10,330,3,1,1,1,3,81
201600044632,16,2,10,745,2,1,1,1,7,69
201600044633,16,2,10,1110,1,1,1,1,4,22
201600044634,16,2,12,1645,1,1,1,2,6,17
201600044635,16,2,13,350,5,1,1,1,2,69
201600044636,16,2,13,2300,5,1,1,2,7,73
201600044637,16,2,14,57,3,1,1,2,2,112
201600044638,16,2,14,105,5,1,1,2,2,73
201600044639,16,2,14,620,3,1,1,1,6,294
201600044640,16,2,14,1023,1,1,1,1,6,373
201600044641,16,2,15,2045,5,1,1,1,3,28
201600044642,16,2,16,825,1,1,9,1,6,141
201600044643,16,2,16,830,1,1,1,1,4,517
201600044644,16,2,16,1320,1,1,1,1,5,28
201600044645,16,2,16,2015,5,1,1,1,5,18
201600044646,16,2,16,2140,3,1,1,1,3,51
201600044647,16,2,17,1245,1,1,1,1,4,251
201600044648,16,2,19,730,2,1,1,1,2,17
201600044649,16,2,19,855,1,1,1,1,2,18
201600044650,16,2,19,940,1,1,1,1,2,18
201600044651,16,2,20,1310,1,1,1,8,7,373
201600044652,16,2,20,1815,1,1,1,1,4,52
201600044653,16,2,22,57,3,1,1,1,2,74
201600044654,16,2,22,2114,3,1,1,2,2,294
201600044655,16,2,23,45,5,1,1,2,6,17
201600044656,16,2,23,540,3,1,1,2,6,337
201600044657,16,2,18,1300,1,1,1,1,2,28
201600044658,16,2,26,1330,1,1,1,1,2,373
201600044659,16,2,27,1515,1,1,1,1,4,52
201600044660,16,2,28,125,5,1,1,1,3,18
201600044661,16,2,28,1945,1,1,1,1,2,69
201600044662,16,3,1,915,1,1,1,1,5,17
201600044663,16,3,1,1635,1,1,1,1,4,42
201600044664,16,3,2,730,1,1,1,2,6,18
201600044665,16,3,2,840,1,1,1,1,2,52
201600044666,16,3,2,930,1,1,1,2,1,337
201600044667,16,3,2,2125,3,1,1,1,7,122
201600044668,16,3,3,1600,1,1,1,1,6,18
201600044669,16,3,4,1100,1,1,1,1,5,42
201600044670,16,3,5,1113,1,1,1,4,6,69
201600044671,16,3,5,1240,1,1,1,3,7,373
201600044672,16,3,5,2340,5,1,1,1,5,33
201600044673,16,3,7,120,3,1,1,2,6,169
201600044674,16,3,8,845,1,1,1,1,2,258
201600044675,16,3,9,955,1,1,1,3,3,52
201600044676,16,3,9,1700,1,1,1,2,5,363
201600044677,16,3,10,505,5,1,1,1,6,112
201600044678,16,3,10,550,2,1,1,1,5,28
201600044679,16,3,10,2115,5,1,1,1,5,17
201600044680,16,3,11,1415,1,1,1,1,2,17
201600044681,16,3,11,1725,1,1,1,1,4,52
201600044682,16,3,12,1730,1,1,1,1,7,33
201600044683,16,3,12,2030,3,1,1,1,5,73
201600044684,16,3,13,630,2,1,1,1,7,146
201600044685,16,3,13,1300,1,1,1,1,2,52
201600044686,16,3,13,1930,5,1,1,1,4,112
201600044687,16,3,14,640,1,1,1,1,4,42
201600044688,16,3,15,1000,1,1,1,1,2,517
201600044689,16,3,16,940,1,1,1,1,4,294
201600044690,16,3,16,1230,1,1,1,1,2,169
201600044691,16,3,17,1745,1,1,1,1,2,181
201600044692,16,3,18,1900,1,1,1,1,3,28
201600044693,16,3,19,620,3,1,1,1,2,18
201600044694,16,3,22,1140,1,1,1,1,3,468
201600044695,16,3,23,705,1,1,1,1,3,73
201600044696,16,3,23,845,1,1,1,1,2,73
201600044697,16,3,24,515,3,1,1,1,2,258
201600044698,16,3,24,830,1,1,1,1,2,73
201600044699,16,3,24,1740,1,1,1,1,4,51
201600044700,16,3,24,1740,1,1,1,1,5,18
201600044701,16,3,25,945,1,1,1,2,5,337
201600044702,16,3,25,1200,1,1,1,1,5,258
201600044703,16,3,25,1540,1,1,1,1,7,495
201600044704,16,3,25,1800,1,1,1,1,4,438
201600044705,16,3,25,2115,3,1,1,1,6,44
201600044706,16,3,27,310,3,1,1,2,6,337
201600044707,16,3,27,620,5,1,1,2,2,46
201600044708,16,3,27,920,1,1,1,8,6,438
201600044709,16,3,27,1750,1,1,1,1,2,51
201600044710,16,3,27,1930,5,1,1,1,2,33
201600044711,16,3,29,2020,1,1,1,1,6,373
201600044712,16,3,30,820,1,1,1,2,3,73
201600044713,16,3,31,330,4,1,1,2,2,81
201600044714,16,3,31,740,2,1,1,3,1,258
201600044715,16,3,31,850,1,1,1,3,3,73
201600044716,16,3,31,1015,1,1,1,3,5,28
201600044717,16,3,31,1330,1,1,1,3,4,18
201600044718,16,3,31,1820,1,1,1,2,6,73
201600044719,16,4,1,955,1,1,1,1,4,372
201600044720,16,4,1,1247,1,1,1,1,2,18
201600044721,16,4,2,1300,1,1,1,1,3,17
201600044722,16,4,2,2050,3,1,1,1,1,337
201600044723,16,4,3,550,3,1,1,2,5,112
201600044724,16,4,3,1515,1,1,1,1,4,73
201600044725,16,4,4,905,1,1,1,1,5,373
201600044726,16,4,3,620,3,1,1,8,7,337
201600044727,16,4,4,1800,1,1,1,1,3,46
201600044728,16,4,5,1915,1,1,1,1,5,258
201600044729,16,4,6,1045,1,1,1,1,4,517
201600044730,16,4,8,710,1,1,1,1,5,17
201600044731,16,4,8,1130,1,1,1,1,2,33
201600044732,16,4,9,250,3,1,1,1,1,373
201600044733,16,4,9,400,3,1,1,1,5,18
201600044734,16,4,10,1400,1,1,1,1,3,46
201600044735,16,4,11,1835,1,1,1,2,2,22
201600044736,16,4,11,2010,1,1,1,1,3,33
201600044737,16,4,12,700,2,1,1,1,6,46
201600044738,16,4,12,1430,1,1,1,1,4,52
201600044739,16,4,13,900,1,1,1,1,2,17
201600044740,16,4,14,1020,1,1,1,1,2,69
201600044741,16,4,14,1240,1,1,1,1,1,294
201600044742,16,4,14,1545,1,1,1,1,7,42
201600044743,16,4,14,1922,1,1,1,2,7,73
201600044744,16,4,15,630,2,1,1,1,3,112
201600044745,16,4,17,1930,1,1,1,1,5,258
201600044746,16,4,17,2125,5,1,1,1,4,28
201600044747,16,4,17,2000,2,1,1,1,2,169
201600044748,16,4,18,1250,1,1,1,1,3,372
201600044749,16,4,18,1417,1,1,1,1,6,44
201600044750,16,4,18,1540,1,1,1,1,1,121
201600044751,16,4,18,1700,1,1,1,1,2,121
